Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Compound,Payment_Option,Delivery_Date,Delivery_Term,City,Price_Category,Area_Category,Price_per_sqm,in_Compound,Immediate_Move
Twin House,6000000.0,5.0,5.0,298.0,No,0.0,EL Patio Prime,Cash,0.0,Not Finished,New Cairo - El Tagamoa,Luxury,Very Large,20134.228187919463,1,1
Twin House,6400000.0,5.0,5.0,311.0,No,0.0,EL Patio ORO,Cash,0.0,Not Finished,New Cairo - El Tagamoa,Luxury,Very Large,20578.778135048233,1,1
Stand Alone Villa,6500000.0,5.0,5.0,392.0,No,0.0,EL Patio 5,Cash,0.0,Not Finished,New Cairo - El Tagamoa,Luxury,Very Large,16581.632653061224,1,1
Stand Alone Villa,7200000.0,5.0,5.0,450.0,No,0.0,The Address East,Cash,0.0,Finished,Unknown,Luxury,Very Large,16000.0,1,1
Twin House,6500000.0,5.0,5.0,420.0,No,0.0,Emerald Park,Cash,0.0,Not Finished,New Cairo - El Tagamoa,Luxury,Very Large,15476.190476190477,1,1
Stand Alone Villa,8700000.0,5.0,5.0,324.0,No,0.0,Palm Hills New Cairo,Installment,24.0,Not Finished,Unknown,Luxury,Very Large,26851.85185185185,1,0
Twin House,5000000.0,4.0,4.0,350.0,Yes,0.0,Palm Hills New Cairo,Installment,0.0,Unknown ,New Cairo - El Tagamoa,Premium,Very Large,14285.714285714286,1,1
Stand Alone Villa,10000000.0,4.0,3.0,541.0,No,0.0,Zayed Dunes,Cash,0.0,Semi Finished,Sheikh Zayed,Luxury,Very Large,18484.288354898337,1,1
Stand Alone Villa,4800000.0,5.0,4.0,289.0,No,0.0,Mountain View Chillout Park,Cash,0.0,Not Finished,Sheikh Zayed,Premium,Very Large,16608.996539792388,1,1
Stand Alone Villa,9500000.0,5.0,3.0,280.0,No,0.0,Al Burouj,Cash or Installment,3.0,Unknown ,Shorouk City,Luxury,Very Large,33928.57142857143,1,0
Stand Alone Villa,1260000.0,3.0,3.0,175.0,No,0.0,Unknown,Cash or Installment,6.0,Semi Finished,Shorouk City,Standard,Large,7200.0,0,0
Twin House,592000.0,5.0,3.0,225.0,No,0.0,Azzar,Cash or Installment,3.0,Unknown ,New Cairo - El Tagamoa,Standard,Large,2631.1111111111113,1,0
Stand Alone Villa,3500000.0,5.0,4.0,350.0,No,0.0,Unknown,Unknown Payment,0.0,Not Finished,Sheikh Zayed,Premium,Very Large,10000.0,0,1
Stand Alone Villa,8200000.0,6.0,5.0,340.0,No,0.0,Al Burouj,Cash or Installment,0.0,Finished,Shorouk City,Luxury,Very Large,24117.647058823528,1,1
Twin House,10575000.0,5.0,5.0,430.0,No,0.0,Unknown,Cash or Installment,0.0,Not Finished,6th of October,Elite,Very Large,24593.023255813954,0,1
Stand Alone Villa,9509000.0,4.0,3.0,409.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Semi Finished,New Heliopolis,Luxury,Very Large,23249.388753056235,0,1
Twin House,8000000.0,3.0,3.0,260.0,No,0.0,Madinaty,Cash,0.0,Not Finished,Madinaty,Luxury,Large,30769.23076923077,1,1
Stand Alone Villa,22000000.0,6.0,4.0,694.0,No,0.0,Unknown,Cash or Installment,0.0,Finished,New Cairo - El Tagamoa,Ultra Elite,Very Large,31700.28818443804,0,1
Stand Alone Villa,6872800.0,5.0,5.0,328.0,No,0.0,Lake West,Cash or Installment,48.0,Semi Finished,Sheikh Zayed,Luxury,Very Large,20953.658536585364,1,0
Twin House,5312075.0,5.0,4.0,271.0,No,0.0,Beverly Hills,Cash or Installment,3.0,Semi Finished,Sheikh Zayed,Luxury,Very Large,19601.752767527676,1,0
Stand Alone Villa,4500000.0,4.0,4.0,428.0,Yes,0.0,Unknown,Cash,12.0,Finished,North Coast,Premium,Very Large,10514.018691588784,0,0
Stand Alone Villa,765000.0,4.0,4.0,343.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Standard,Very Large,2230.320699708455,0,1
Stand Alone Villa,2500000.0,5.0,4.0,425.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Premium,Very Large,5882.35294117647,0,1
Stand Alone Villa,9250000.0,3.0,4.0,304.0,Unknown,0.0,Madinaty,Unknown Payment,0.0,Semi Finished,Madinaty,Luxury,Very Large,30427.63157894737,1,1
Stand Alone Villa,1950000.0,3.0,2.0,320.0,No,0.0,Unknown,Cash,0.0,Finished,Agami,Premium,Very Large,6093.75,0,1
Stand Alone Villa,3367000.0,3.0,3.0,211.0,No,0.0,Madinaty,Cash,24.0,Not Finished,Madinaty,Premium,Large,15957.345971563982,1,0
Stand Alone Villa,10500000.0,4.0,5.0,450.0,No,0.0,Fifth Square,Unknown Payment,0.0,Finished,New Cairo - El Tagamoa,Elite,Very Large,23333.333333333332,1,1
Stand Alone Villa,25000000.0,3.0,3.0,531.0,Unknown,0.0,Villette,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Ultra Elite,Very Large,47080.97928436912,1,1
Stand Alone Villa,17000000.0,3.0,3.0,633.0,Unknown,0.0,Villette,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,26856.240126382305,1,1
Twin House,7500000.0,3.0,3.0,330.0,Unknown,0.0,Villino,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Luxury,Very Large,22727.272727272728,1,1
Stand Alone Villa,1220000.0,3.0,3.0,201.0,No,0.0,Madinaty,Cash,48.0,Finished,Rehab City,Standard,Large,6069.651741293533,1,0
Twin House,9000000.0,3.0,3.0,440.0,Unknown,0.0,Villino,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Luxury,Very Large,20454.545454545456,1,1
Twin House,7500000.0,3.0,3.0,311.0,Unknown,0.0,Villino,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Luxury,Very Large,24115.755627009647,1,1
Stand Alone Villa,1690000.0,3.0,3.0,201.0,No,0.0,Madinaty,Cash,48.0,Not Finished,Rehab City,Premium,Large,8407.960199004976,1,0
Twin House,5500000.0,4.0,5.0,400.0,No,0.0,EL Patio ORO,Cash,0.0,Semi Finished,New Cairo - El Tagamoa,Luxury,Very Large,13750.0,1,1
Stand Alone Villa,20000000.0,6.0,5.0,962.0,No,0.0,Allegria,Cash,0.0,Semi Finished,Sheikh Zayed,Elite,Very Large,20790.02079002079,1,1
Stand Alone Villa,5700000.0,3.0,2.0,291.0,No,0.0,Unknown,Cash,0.0,Finished,Shorouk City,Luxury,Very Large,19587.628865979383,0,1
Stand Alone Villa,21000000.0,3.0,3.0,540.0,Unknown,0.0,Dyar,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Ultra Elite,Very Large,38888.88888888889,1,1
Stand Alone Villa,17000000.0,3.0,3.0,722.0,Unknown,0.0,Dyar,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,23545.706371191136,1,1
Stand Alone Villa,25500000.0,3.0,3.0,725.0,Unknown,0.0,Cairo Festival City,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Ultra Elite,Very Large,35172.41379310345,1,1
Stand Alone Villa,1100000.0,5.0,4.0,500.0,No,0.0,Unknown,Cash or Installment,0.0,Semi Finished,6th of October,Standard,Very Large,2200.0,0,1
Stand Alone Villa,10190000.0,5.0,5.0,407.0,No,0.0,Unknown,Cash or Installment,0.0,Core & Shell,Shorouk City,Elite,Very Large,25036.85503685504,0,1
Stand Alone Villa,23500000.0,3.0,3.0,674.0,Unknown,0.0,Cairo Festival City,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Ultra Elite,Very Large,34866.46884272997,1,1
Twin House,7800000.0,5.0,4.0,240.0,No,0.0,Al Burouj,Cash or Installment,48.0,Semi Finished,Shorouk City,Luxury,Large,32500.0,1,0
Stand Alone Villa,13000000.0,4.0,4.0,378.0,No,0.0,Palm Hills Katameya Extension,Cash,0.0,Not Finished,New Cairo - El Tagamoa,Elite,Very Large,34391.53439153439,1,1
Stand Alone Villa,9000000.0,4.0,2.5,910.0,No,0.0,Unknown,Cash,0.0,Finished,Agami,Luxury,Very Large,9890.10989010989,0,1
Stand Alone Villa,1200000.0,6.0,5.0,265.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Standard,Very Large,4528.301886792453,0,1
Stand Alone Villa,10000000.0,3.0,3.0,530.0,Unknown,0.0,Dyar,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Luxury,Very Large,18867.924528301886,1,1
Stand Alone Villa,19000000.0,4.0,4.0,365.0,No,0.0,Villette,Cash,0.0,Semi Finished,New Cairo - El Tagamoa,Elite,Very Large,52054.79452054795,1,1
Stand Alone Villa,13500000.0,3.0,3.0,820.0,Unknown,0.0,Dyar,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,16463.414634146342,1,1
Stand Alone Villa,16000000.0,4.0,4.0,650.0,No,0.0,Unknown,Unknown Payment,0.0,Semi Finished,6th of October,Elite,Very Large,24615.384615384617,0,1
Stand Alone Villa,18000000.0,5.0,5.0,870.0,No,0.0,Madinaty,Cash,0.0,Semi Finished,Madinaty,Elite,Very Large,20689.655172413793,1,1
Twin House,2600000.0,4.0,3.0,393.0,No,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Premium,Very Large,6615.776081424937,0,1
Stand Alone Villa,3800000.0,5.0,4.0,444.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,Rehab City,Premium,Very Large,8558.558558558558,0,1
Stand Alone Villa,5200000.0,6.0,4.0,900.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Luxury,Very Large,5777.777777777777,0,1
Stand Alone Villa,2200000.0,4.0,3.0,400.0,No,0.0,Unknown,Cash or Installment,0.0,Finished,Sheikh Zayed,Premium,Very Large,5500.0,0,1
Stand Alone Villa,2200000.0,4.0,4.0,400.0,No,0.0,Unknown,Cash or Installment,0.0,Finished,6th of October,Premium,Very Large,5500.0,0,1
Twin House,12000000.0,4.0,4.0,387.0,Yes,0.0,Les Rois,Cash,0.0,Finished,New Cairo - El Tagamoa,Elite,Very Large,31007.751937984496,1,1
Twin House,1800000.0,3.0,2.0,244.34,No,0.0,Unknown,Cash or Installment,3.0,Unknown ,New Cairo - El Tagamoa,Premium,Large,7366.783989522796,0,0
Stand Alone Villa,1400000.0,3.0,3.0,286.4,No,0.0,Unknown,Cash or Installment,3.0,Finished,Ain Sukhna,Standard,Very Large,4888.268156424581,0,0
Stand Alone Villa,2700000.0,5.0,5.0,390.0,No,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Premium,Very Large,6923.076923076923,0,1
Twin House,11000000.0,3.0,3.0,376.0,Unknown,0.0,Mountain View Hyde Park,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,29255.31914893617,1,1
Stand Alone Villa,5600000.0,5.0,4.0,435.0,No,0.0,Unknown,Cash,0.0,Not Finished,6th of October,Luxury,Very Large,12873.563218390804,0,1
Twin House,12500000.0,3.0,3.0,399.0,Unknown,0.0,Bellagio,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,31328.32080200501,1,1
Stand Alone Villa,17600000.0,4.0,3.0,570.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Finished,New Capital City,Elite,Very Large,30877.19298245614,0,1
Twin House,11000000.0,3.0,3.0,569.0,Unknown,0.0,Mountain View Hyde Park,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,19332.161687170475,1,1
Stand Alone Villa,4500000.0,4.0,4.0,557.0,No,0.0,Nakheel,Cash or Installment,0.0,Not Finished,Sheikh Zayed,Premium,Very Large,8078.994614003591,1,1
Stand Alone Villa,14500000.0,4.0,4.0,534.0,No,0.0,Hyde Park New Cairo,Unknown Payment,0.0,Finished,New Cairo - El Tagamoa,Elite,Very Large,27153.55805243446,1,1
Twin House,11150000.0,5.0,5.0,545.0,No,0.0,Palm Valley,Installment,0.0,Unknown ,6th of October,Elite,Very Large,20458.715596330276,1,1
Twin House,7000000.0,3.0,3.0,253.0,No,0.0,Madinaty,Installment,0.0,Not Finished,Madinaty,Luxury,Large,27667.98418972332,1,1
Stand Alone Villa,17000000.0,4.0,4.0,450.0,No,0.0,Villette,Cash,0.0,Core & Shell,New Cairo - El Tagamoa,Elite,Very Large,37777.77777777778,1,1
Stand Alone Villa,14500000.0,5.0,5.0,380.0,No,0.0,Stone Park,Cash,0.0,Finished,New Cairo - El Tagamoa,Elite,Very Large,38157.89473684211,1,1
Stand Alone Villa,13510000.0,5.0,5.0,563.0,No,0.0,EL Patio 5,Cash or Installment,0.0,Unknown ,Shorouk City,Elite,Very Large,23996.44760213144,1,1
Stand Alone Villa,9500000.0,5.0,5.0,640.0,No,0.0,Royal City,Cash,0.0,Not Finished,Sheikh Zayed,Luxury,Very Large,14843.75,1,1
Stand Alone Villa,5400000.0,5.0,4.0,303.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,North Coast,Luxury,Very Large,17821.78217821782,0,1
Stand Alone Villa,17000000.0,5.0,5.0,540.0,No,0.0,Villette,Cash,0.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,31481.48148148148,1,1
Stand Alone Villa,5600000.0,6.0,5.0,515.0,No,0.0,Mivida,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Luxury,Very Large,10873.786407766991,1,1
Twin House,10500000.0,5.0,4.0,375.0,No,0.0,Al Burouj,Cash or Installment,3.0,Finished,Shorouk City,Elite,Very Large,28000.0,1,0
Stand Alone Villa,480000.0,3.0,3.0,165.0,No,0.0,Taj City,Cash or Installment,3.0,Not Finished,Maadi,Budget,Large,2909.090909090909,1,0
Twin House,1800000.0,5.0,4.0,426.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,New Capital City,Premium,Very Large,4225.352112676056,0,1
Twin House,8000000.0,4.0,4.0,275.0,No,0.0,El Patio,Installment,0.0,Core & Shell,Sheikh Zayed,Luxury,Very Large,29090.909090909092,1,1
Stand Alone Villa,450000.0,5.0,5.0,378.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,Shorouk City,Budget,Very Large,1190.4761904761904,0,1
Stand Alone Villa,4800000.0,3.0,3.0,165.0,No,0.0,Taj City,Cash or Installment,3.0,Not Finished,Downtown Cairo,Premium,Large,29090.909090909092,1,0
Stand Alone Villa,1500000.0,4.0,3.0,264.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,Sheikh Zayed,Standard,Very Large,5681.818181818182,0,1
Stand Alone Villa,5800000.0,6.0,5.0,390.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,New Cairo - El Tagamoa,Luxury,Very Large,14871.794871794871,0,1
Twin House,8500000.0,4.0,4.0,340.0,Unknown,0.0,Hyde Park New Cairo,Unknown Payment,0.0,Core & Shell,New Cairo - El Tagamoa,Luxury,Very Large,25000.0,1,1
Twin House,7800000.0,5.0,4.0,240.0,No,0.0,Al Burouj,Unknown Payment,48.0,Semi Finished,Shorouk City,Luxury,Large,32500.0,1,0
Stand Alone Villa,10250000.0,3.0,3.0,398.0,No,0.0,Rehab City,Cash,0.0,Finished,Rehab City,Elite,Very Large,25753.768844221104,1,1
Twin House,8550000.0,4.0,4.0,270.0,No,0.0,Palm hills golf extension,Installment,0.0,Semi Finished,Sheikh Zayed,Luxury,Very Large,31666.666666666668,1,1
Stand Alone Villa,10500000.0,5.0,5.0,375.0,Yes,0.0,Al Burouj,Cash or Installment,0.0,Finished,Shorouk City,Elite,Very Large,28000.0,1,1
Twin House,8620000.0,4.0,4.0,270.0,Unknown,0.0,Village West,Installment,48.0,Not Finished,Sheikh Zayed,Luxury,Very Large,31925.925925925927,1,0
Stand Alone Villa,2000000.0,3.0,3.0,201.0,No,0.0,Madinaty,Cash,0.0,Finished,Madinaty,Premium,Large,9950.248756218905,1,1
Twin House,8600000.0,5.0,5.0,270.0,No,0.0,Village West,Installment,48.0,Semi Finished,Sheikh Zayed,Luxury,Very Large,31851.85185185185,1,0
Stand Alone Villa,25000000.0,6.0,5.0,860.0,No,0.0,Palm Hills New Cairo,Cash,0.0,Semi Finished,New Cairo - El Tagamoa,Ultra Elite,Very Large,29069.767441860466,1,1
Stand Alone Villa,11000000.0,4.0,4.0,400.0,No,0.0,Madinaty,Cash,0.0,Not Finished,Madinaty,Elite,Very Large,27500.0,1,1
Twin House,2600000.0,4.0,4.0,393.0,No,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Premium,Very Large,6615.776081424937,0,1
Stand Alone Villa,3250000.0,4.0,3.0,351.0,No,0.0,Unknown,Cash or Installment,0.0,Finished,New Cairo - El Tagamoa,Premium,Very Large,9259.25925925926,0,1
Twin House,5300000.0,5.0,4.0,325.0,No,0.0,Moon Valley,Cash,0.0,Semi Finished,New Cairo - El Tagamoa,Luxury,Very Large,16307.692307692309,1,1
Stand Alone Villa,7500000.0,5.0,4.0,650.0,No,0.0,Unknown,Cash,0.0,Finished,Sheikh Zayed,Luxury,Very Large,11538.461538461539,0,1
Stand Alone Villa,7000000.0,4.0,3.0,200.0,Unknown,0.0,Badya Palm Hills,Cash or Installment,0.0,Unknown ,Hadayek 6th of October,Luxury,Large,35000.0,1,1
Twin House,765000.0,4.0,2.0,300.0,No,0.0,Azzar,Cash or Installment,3.0,Unknown ,New Cairo - El Tagamoa,Standard,Very Large,2550.0,1,0
Twin House,2000000.0,5.0,4.0,250.0,No,0.0,Unknown,Cash,0.0,Finished,Ain Sukhna,Premium,Large,8000.0,0,1
Twin House,7500000.0,4.0,3.0,260.0,No,0.0,Madinaty,Cash,0.0,Not Finished,Madinaty,Luxury,Large,28846.153846153848,1,1
Twin House,6500000.0,5.0,4.0,330.0,No,0.0,Zayed 2000,Cash,0.0,Finished,Sheikh Zayed,Luxury,Very Large,19696.969696969696,1,1
Stand Alone Villa,2500000.0,5.0,4.0,347.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,Sheikh Zayed,Premium,Very Large,7204.610951008645,0,1
Twin House,6499999.0,4.0,4.0,330.0,No,0.0,Zayed 2000,Cash,0.0,Finished,Sheikh Zayed,Luxury,Very Large,19696.966666666667,1,1
Stand Alone Villa,16125000.0,5.0,4.0,351.0,No,0.0,Fifth Square,Installment,0.0,Finished,New Cairo - El Tagamoa,Elite,Very Large,45940.17094017094,1,1
Stand Alone Villa,875000.0,6.0,4.0,337.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,New Cairo - El Tagamoa,Standard,Very Large,2596.439169139466,0,1
Stand Alone Villa,11880000.0,5.0,5.0,438.0,No,0.0,EL Patio 5,Cash or Installment,0.0,Semi Finished,Shorouk City,Elite,Very Large,27123.287671232876,1,1
Stand Alone Villa,27000000.0,6.0,5.0,640.0,No,0.0,Palm Hills New Cairo,Cash,0.0,Semi Finished,New Cairo - El Tagamoa,Ultra Elite,Very Large,42187.5,1,1
Twin House,10000000.0,3.0,4.0,410.0,No,0.0,Madinaty,Cash,0.0,Finished,Madinaty,Luxury,Very Large,24390.243902439026,1,1
Stand Alone Villa,10000000.0,5.0,5.0,900.0,No,0.0,Unknown,Cash,0.0,Finished,Obour City,Luxury,Very Large,11111.111111111111,0,1
Twin House,6380000.0,4.0,3.0,268.0,No,0.0,EL Patio 5,Cash or Installment,0.0,Unknown ,Shorouk City,Luxury,Very Large,23805.97014925373,1,1
Stand Alone Villa,480000.0,3.0,3.0,165.0,No,0.0,Taj City,Cash or Installment,3.0,Not Finished,Shorouk City,Budget,Large,2909.090909090909,1,0
Stand Alone Villa,6800000.0,4.0,4.0,275.0,No,0.0,Badya Palm Hills,Cash or Installment,0.0,Unknown ,Zamalek,Luxury,Very Large,24727.272727272728,1,1
Stand Alone Villa,10000000.0,3.0,3.0,285.0,No,0.0,Madinaty,Cash,0.0,Unknown ,Madinaty,Luxury,Very Large,35087.71929824561,1,1
Twin House,8600000.0,5.0,5.0,270.0,No,0.0,Cairo Gate,Installment,48.0,Semi Finished,Sheikh Zayed,Luxury,Very Large,31851.85185185185,1,0
Stand Alone Villa,700000.0,3.0,3.0,193.0,No,0.0,Taj City,Cash or Installment,3.0,Not Finished,Sheraton,Standard,Large,3626.943005181347,1,0
Stand Alone Villa,11600000.0,3.0,3.0,180.0,Unknown,0.0,Cairo Gate,Cash or Installment,3.0,Finished,Sheikh Zayed,Elite,Large,64444.444444444445,1,0
Twin House,500000.0,5.0,3.0,180.0,No,0.0,Unknown,Cash or Installment,3.0,Finished,Ain Sukhna,Budget,Large,2777.777777777778,0,0
Stand Alone Villa,16000000.0,5.0,5.0,605.0,No,0.0,Villette,Cash,0.0,Semi Finished,New Cairo - El Tagamoa,Elite,Very Large,26446.280991735537,1,1
Stand Alone Villa,10500000.0,3.0,4.0,454.0,No,0.0,Unknown,Cash or Installment,36.0,Semi Finished,New Cairo - El Tagamoa,Elite,Very Large,23127.753303964757,0,0
Stand Alone Villa,10200000.0,3.0,3.0,400.0,Unknown,0.0,Sodic East,Installment,60.0,Core & Shell,New Cairo - El Tagamoa,Elite,Very Large,25500.0,1,0
Stand Alone Villa,12500000.0,4.0,4.0,610.0,No,0.0,Unknown,Cash,0.0,Not Finished,New Cairo - El Tagamoa,Elite,Very Large,20491.803278688523,0,1
Stand Alone Villa,8500000.0,4.0,4.0,360.0,No,0.0,Madinaty,Cash,0.0,Finished,Madinaty,Luxury,Very Large,23611.11111111111,1,1
Stand Alone Villa,4200000.0,5.0,4.0,378.0,No,0.0,Moon Hillls,Unknown Payment,48.0,Not Finished,Sheikh Zayed,Premium,Very Large,11111.111111111111,1,0
Stand Alone Villa,550000.0,3.0,2.0,180.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,New Cairo - El Tagamoa,Standard,Large,3055.5555555555557,0,1
Stand Alone Villa,8000000.0,4.0,4.0,670.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,6th of October,Luxury,Very Large,11940.298507462687,0,1
Stand Alone Villa,8900000.0,3.0,3.0,377.0,Unknown,0.0,Sodic East,Installment,60.0,Core & Shell,Shorouk City,Luxury,Very Large,23607.42705570292,1,0
Stand Alone Villa,1250000.0,4.0,4.0,225.0,Unknown,0.0,Unknown,Cash or Installment,0.0,Unknown ,North Coast,Standard,Large,5555.555555555556,0,1
Stand Alone Villa,15950000.0,5.0,5.0,605.0,No,0.0,Villette,Cash or Installment,0.0,Semi Finished,New Cairo - El Tagamoa,Elite,Very Large,26363.636363636364,1,1
Stand Alone Villa,9000000.0,3.0,3.0,312.0,No,0.0,Madinaty,Cash,0.0,Not Finished,Madinaty,Luxury,Very Large,28846.153846153848,1,1
Twin House,8600000.0,4.0,4.0,270.0,Unknown,0.0,Village West,Installment,48.0,Not Finished,Sheikh Zayed,Luxury,Very Large,31851.85185185185,1,0
Twin House,4980000.0,4.0,4.0,300.0,No,0.0,Unknown,Cash or Installment,0.0,Unknown ,6th of October,Premium,Very Large,16600.0,0,1
Stand Alone Villa,17000000.0,5.0,5.0,620.0,Yes,0.0,Golden Heights,Cash,0.0,Finished,New Cairo - El Tagamoa,Elite,Very Large,27419.354838709678,1,1
Stand Alone Villa,7311000.0,3.0,3.0,300.0,No,0.0,Madinaty,Installment,3.0,Not Finished,Madinaty,Luxury,Very Large,24370.0,1,0
Stand Alone Villa,12250000.0,6.0,4.0,332.0,No,0.0,Murooj,Cash or Installment,3.0,Finished,Smoha,Elite,Very Large,36897.590361445786,1,0
Twin House,10370000.0,3.0,2.0,299.0,No,0.0,EL Patio 5,Installment,0.0,Semi Finished,Shorouk City,Elite,Very Large,34682.27424749164,1,1
Stand Alone Villa,550000.0,3.0,2.0,178.0,No,0.0,Taj City,Installment,3.0,Unknown ,New Cairo - El Tagamoa,Standard,Large,3089.887640449438,1,0
Stand Alone Villa,6500000.0,4.0,4.0,424.0,Unknown,0.0,Unknown,Installment,0.0,Unknown ,Madinaty,Luxury,Very Large,15330.188679245282,0,1
Stand Alone Villa,14000000.0,5.0,5.0,600.0,No,0.0,Palm Hills New Cairo,Cash or Installment,0.0,Core & Shell,New Cairo - El Tagamoa,Elite,Very Large,23333.333333333332,1,1
Stand Alone Villa,1400000.0,3.0,3.0,280.0,No,0.0,Al Solaimaneyah Golf City,Unknown Payment,0.0,Semi Finished,Giza District,Standard,Very Large,5000.0,1,1
Stand Alone Villa,13620000.0,5.0,4.0,300.0,No,0.0,Unknown,Cash or Installment,3.0,Unknown ,New Cairo - El Tagamoa,Elite,Very Large,45400.0,0,0
Stand Alone Villa,4200000.0,5.0,4.0,378.0,No,0.0,Moon Hillls,Installment,48.0,Semi Finished,Sheikh Zayed,Premium,Very Large,11111.111111111111,1,0
Stand Alone Villa,600000.0,3.0,2.0,167.0,Unknown,0.0,Unknown,Unknown Payment,48.0,Unknown ,Nasr City,Standard,Large,3592.814371257485,0,0
Stand Alone Villa,7250000.0,4.0,4.0,600.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,6th of October,Luxury,Very Large,12083.333333333334,0,1
Twin House,590000.0,3.0,3.0,193.0,No,0.0,Unknown,Cash or Installment,0.0,Unknown ,North Coast,Standard,Large,3056.9948186528495,0,1
Twin House,6000000.0,6.0,5.0,350.0,Unknown,0.0,Al Yasmine,Cash,0.0,Finished,Sheikh Zayed,Luxury,Very Large,17142.85714285714,1,1
Stand Alone Villa,570000.0,4.0,4.0,240.0,Unknown,0.0,Mountain View iCity,Cash or Installment,3.0,Unknown ,New Cairo - El Tagamoa,Standard,Large,2375.0,1,0
Twin House,8000000.0,4.0,4.0,300.0,No,0.0,Rehab City,Cash,0.0,Finished,Rehab City,Luxury,Very Large,26666.666666666668,1,1
Stand Alone Villa,23000000.0,4.0,5.0,370.0,No,0.0,Unknown,Cash,0.0,Finished,Sheikh Zayed,Ultra Elite,Very Large,62162.16216216216,0,1
Twin House,8500000.0,4.0,3.0,287.0,Unknown,0.0,Unknown,Cash,0.0,Finished,6th of October,Luxury,Very Large,29616.72473867596,0,1
Twin House,1200000.0,4.0,3.0,311.0,Unknown,0.0,Unknown,Unknown Payment,0.0,Unknown ,New Cairo - El Tagamoa,Standard,Very Large,3858.520900321543,0,1
Stand Alone Villa,4050000.0,3.0,3.0,300.0,No,0.0,Madinaty,Installment,3.0,Not Finished,Madinaty,Premium,Very Large,13500.0,1,0
Stand Alone Villa,4600000.0,5.0,4.0,325.0,No,0.0,Mountain View Chillout Park,Cash,0.0,Not Finished,6th of October,Premium,Very Large,14153.846153846154,1,1
Twin House,14000000.0,4.0,5.0,320.0,No,0.0,Unknown,Cash,0.0,Finished,New Cairo - El Tagamoa,Elite,Very Large,43750.0,0,1
Stand Alone Villa,20000000.0,5.0,5.0,735.0,No,0.0,Rehab City,Cash,0.0,Finished,Rehab City,Elite,Very Large,27210.884353741498,1,1
Stand Alone Villa,3750000.0,3.0,3.0,260.0,No,0.0,Unknown,Cash or Installment,0.0,Finished,Sharm al-Sheikh,Premium,Large,14423.076923076924,0,1
